"","period","dias_rest","Comuns","Cs","CUP","ERC","Junts","PDeCAT","PP","PSC","Vox","Comuns.Enc","Cs.Enc","CUP.Enc","ERC.Enc","Junts.Enc","PP.Enc","PSC.Enc","Vox.Enc","PDeCAT.Enc"
"591",2019-08-31,533,7.6,21.4,6.2,24.6,17.1,NA,4.2,16.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2019-09-01,532,7.6,21.4,6.2,24.6,17.1,NA,4.2,16.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2019-09-02,531,7.6,21.3,6.2,24.6,17.1,NA,4.2,16.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2019-09-03,530,7.6,21.3,6.2,24.6,17,NA,4.2,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2019-09-04,529,7.6,21.3,6.2,24.6,17,NA,4.2,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2019-09-05,528,7.6,21.3,6.2,24.6,17,NA,4.2,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2019-09-06,527,7.6,21.3,6.2,24.6,17,NA,4.2,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2019-09-07,526,7.6,21.2,6.2,24.6,17,NA,4.2,16.2,2,6.2,21.1,4.9,25.6,14,4.8,19.1,2.2,NA
"599",2019-09-08,525,7.6,21.2,6.2,24.7,17,NA,4.3,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2019-09-09,524,7.6,21.2,6.1,24.7,17,NA,4.3,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2019-09-10,523,7.6,21.2,6.1,24.7,17,NA,4.3,16.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2019-09-11,522,7.6,21.2,6.1,24.7,17,NA,4.3,16.3,2,7.6,15.2,5.4,25.3,15.8,6.3,20.1,1.8,NA
"603",2019-09-12,521,7.6,21.2,6.1,24.7,17,NA,4.3,16.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2019-09-13,520,7.6,21.1,6.1,24.7,17,NA,4.3,16.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2019-09-14,519,7.6,21.1,6.1,24.7,17,NA,4.3,16.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2019-09-15,518,7.6,21.1,6.1,24.7,17,NA,4.3,16.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2019-09-16,517,7.6,21.1,6.1,24.7,17,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2019-09-17,516,7.6,21.1,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2019-09-18,515,7.6,21,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2019-09-19,514,7.6,21,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2019-09-20,513,7.6,21,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2019-09-21,512,7.6,21,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2019-09-22,511,7.6,21,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2019-09-23,510,7.6,21,6.1,24.7,16.9,NA,4.3,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2019-09-24,509,7.6,20.9,6.1,24.7,16.9,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2019-09-25,508,7.6,20.9,6.1,24.7,16.9,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2019-09-26,507,7.6,20.9,6.1,24.7,16.9,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2019-09-27,506,7.6,20.9,6.1,24.7,16.9,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2019-09-28,505,7.6,20.9,6.1,24.7,16.9,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2019-09-29,504,7.6,20.9,6.1,24.7,16.9,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2019-09-30,503,7.6,20.8,6.1,24.7,16.8,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2019-10-01,502,7.6,20.8,6.1,24.7,16.8,NA,4.3,16.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2019-10-02,501,7.6,20.8,6.1,24.7,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2019-10-03,500,7.6,20.8,6.1,24.7,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2019-10-04,499,7.5,20.8,6.1,24.7,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2019-10-05,498,7.5,20.8,6.1,24.8,16.8,NA,4.3,16.6,2,5.9,19,5.4,24,15.1,5.5,19.9,1.9,NA
"627",2019-10-06,497,7.5,20.8,6.1,24.8,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2019-10-07,496,7.5,20.7,6.1,24.8,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2019-10-08,495,7.5,20.7,6.1,24.8,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2019-10-09,494,7.5,20.7,6.1,24.8,16.8,NA,4.3,16.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2019-10-10,493,7.5,20.7,6.1,24.8,16.8,NA,4.3,16.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2019-10-11,492,7.5,20.7,6.1,24.8,16.8,NA,4.3,16.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2019-10-12,491,7.5,20.7,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",2019-10-13,490,7.5,20.7,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2019-10-14,489,7.5,20.7,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2019-10-15,488,7.5,20.7,6.2,24.8,16.7,NA,4.3,16.7,2.1,8,13.1,7.9,24.3,15.1,5,20.2,4,NA
"637",2019-10-16,487,7.5,20.7,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2019-10-17,486,7.5,20.6,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2019-10-18,485,7.5,20.6,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2019-10-19,484,7.5,20.6,6.2,24.8,16.7,NA,4.3,16.7,2.1,8.2,15.1,10.5,24.5,12.3,6,17.6,3.3,NA
"641",2019-10-20,483,7.5,20.6,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",2019-10-21,482,7.5,20.6,6.2,24.8,16.7,NA,4.3,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",2019-10-22,481,7.5,20.6,6.2,24.8,16.7,NA,4.4,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2019-10-23,480,7.5,20.6,6.2,24.8,16.7,NA,4.4,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2019-10-24,479,7.5,20.5,6.2,24.8,16.7,NA,4.4,16.7,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2019-10-25,478,7.5,20.5,6.2,24.8,16.7,NA,4.4,16.8,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2019-10-26,477,7.5,20.5,6.2,24.8,16.7,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2019-10-27,476,7.5,20.5,6.2,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2019-10-28,475,7.5,20.5,6.2,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2019-10-29,474,7.5,20.5,6.2,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2019-10-30,473,7.5,20.5,6.2,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2019-10-31,472,7.5,20.4,6.2,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2019-11-01,471,7.5,20.4,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2019-11-02,470,7.5,20.4,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2019-11-03,469,7.5,20.4,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2019-11-04,468,7.5,20.4,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2019-11-05,467,7.5,20.3,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2019-11-06,466,7.5,20.3,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2019-11-07,465,7.5,20.3,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2019-11-08,464,7.5,20.3,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2019-11-09,463,7.5,20.3,6.3,24.8,16.6,NA,4.4,16.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",2019-11-10,462,7.5,20.2,6.3,24.8,16.6,NA,4.4,16.9,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",2019-11-11,461,7.5,20.2,6.3,24.8,16.6,NA,4.5,16.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",2019-11-12,460,7.5,20.2,6.3,24.8,16.6,NA,4.5,16.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",2019-11-13,459,7.5,20.1,6.3,24.8,16.6,NA,4.5,16.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",2019-11-14,458,7.5,20.1,6.3,24.8,16.6,NA,4.5,16.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2019-11-15,457,7.5,20,6.3,24.8,16.6,NA,4.5,16.9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",2019-11-16,456,7.5,20,6.3,24.8,16.6,NA,4.5,16.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",2019-11-17,455,7.5,20,6.3,24.7,16.6,NA,4.5,16.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",2019-11-18,454,7.5,19.9,6.3,24.7,16.6,NA,4.5,16.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",2019-11-19,453,7.6,19.9,6.3,24.7,16.6,NA,4.5,16.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",2019-11-20,452,7.6,19.8,6.3,24.7,16.6,NA,4.5,16.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",2019-11-21,451,7.6,19.8,6.3,24.7,16.6,NA,4.6,16.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2019-11-22,450,7.6,19.7,6.3,24.7,16.6,NA,4.6,16.9,2.5,7.7,11.6,5.6,21.2,19.2,8.8,16.8,6.4,NA
"675",2019-11-23,449,7.6,19.7,6.3,24.7,16.6,NA,4.6,16.9,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",2019-11-24,448,7.6,19.7,6.3,24.7,16.6,NA,4.6,16.9,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",2019-11-25,447,7.6,19.6,6.3,24.7,16.6,NA,4.6,16.9,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",2019-11-26,446,7.6,19.6,6.4,24.7,16.6,NA,4.6,17,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",2019-11-27,445,7.6,19.5,6.4,24.7,16.6,NA,4.6,17,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",2019-11-28,444,7.6,19.5,6.4,24.7,16.6,NA,4.6,17,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",2019-11-29,443,7.6,19.5,6.4,24.7,16.6,NA,4.6,17,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",2019-11-30,442,7.6,19.4,6.4,24.7,16.6,NA,4.6,17,2.8,8.1,7.2,10,22,15.8,7.9,18.4,7.5,NA
"683",2019-12-01,441,7.6,19.4,6.4,24.7,16.6,NA,4.7,17,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",2019-12-02,440,7.6,19.3,6.4,24.7,16.6,NA,4.7,17,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",2019-12-03,439,7.6,19.3,6.4,24.7,16.7,NA,4.7,17,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",2019-12-04,438,7.6,19.2,6.4,24.7,16.7,NA,4.7,17,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",2019-12-05,437,7.6,19.2,6.4,24.7,16.7,NA,4.7,17,2.9,10.2,12,7.3,25.4,19,4.3,18,2,NA
"688",2019-12-06,436,7.6,19.1,6.4,24.7,16.7,NA,4.7,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",2019-12-07,435,7.6,19.1,6.4,24.7,16.7,NA,4.7,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",2019-12-08,434,7.6,19,6.4,24.6,16.7,NA,4.7,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2019-12-09,433,7.7,19,6.4,24.6,16.7,NA,4.7,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",2019-12-10,432,7.7,19,6.4,24.6,16.7,NA,4.7,17,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",2019-12-11,431,7.7,18.9,6.4,24.6,16.7,NA,4.7,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",2019-12-12,430,7.7,18.9,6.4,24.6,16.7,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",2019-12-13,429,7.7,18.8,6.4,24.6,16.7,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",2019-12-14,428,7.7,18.8,6.5,24.6,16.7,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",2019-12-15,427,7.7,18.8,6.5,24.6,16.7,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",2019-12-16,426,7.7,18.7,6.5,24.6,16.7,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",2019-12-17,425,7.7,18.7,6.5,24.6,16.7,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2019-12-18,424,7.7,18.7,6.5,24.6,16.7,NA,4.8,17.1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",2019-12-19,423,7.7,18.7,6.5,24.6,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",2019-12-20,422,7.7,18.6,6.5,24.6,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2019-12-21,421,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",2019-12-22,420,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",2019-12-23,419,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",2019-12-24,418,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",2019-12-25,417,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",2019-12-26,416,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",2019-12-27,415,7.7,18.6,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",2019-12-28,414,7.7,18.5,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",2019-12-29,413,7.7,18.5,6.5,24.7,16.6,NA,4.8,17.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",2019-12-30,412,7.7,18.5,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",2019-12-31,411,7.7,18.5,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2020-01-01,410,7.7,18.4,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2020-01-02,409,7.7,18.4,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2020-01-03,408,7.7,18.4,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2020-01-04,407,7.7,18.4,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2020-01-05,406,7.7,18.3,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",2020-01-06,405,7.7,18.3,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2020-01-07,404,7.7,18.3,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",2020-01-08,403,7.7,18.3,6.5,24.7,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",2020-01-09,402,7.7,18.2,6.5,24.6,16.6,NA,4.8,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2020-01-10,401,7.7,18.2,6.5,24.6,16.6,NA,4.9,17.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",2020-01-11,400,7.7,18.2,6.5,24.6,16.6,NA,4.9,17.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",2020-01-12,399,7.7,18.2,6.5,24.6,16.6,NA,4.9,17.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",2020-01-13,398,7.7,18.1,6.5,24.6,16.7,NA,4.9,17.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",2020-01-14,397,7.7,18.1,6.5,24.6,16.7,NA,4.9,17.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",2020-01-15,396,7.7,18.1,6.5,24.6,16.7,NA,4.9,17.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",2020-01-16,395,7.8,18,6.5,24.6,16.7,NA,4.9,17.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",2020-01-17,394,7.8,18,6.5,24.6,16.7,NA,4.9,17.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",2020-01-18,393,7.8,17.9,6.5,24.6,16.7,NA,4.9,17.3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",2020-01-19,392,7.8,17.9,6.5,24.6,16.7,NA,4.9,17.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",2020-01-20,391,7.8,17.8,6.5,24.5,16.7,NA,4.9,17.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",2020-01-21,390,7.8,17.8,6.5,24.5,16.7,NA,4.9,17.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",2020-01-22,389,7.8,17.7,6.5,24.5,16.8,NA,5,17.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",2020-01-23,388,7.8,17.7,6.5,24.5,16.8,NA,5,17.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",2020-01-24,387,7.9,17.6,6.5,24.5,16.8,NA,5,17.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",2020-01-25,386,7.9,17.5,6.5,24.4,16.8,NA,5,17.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",2020-01-26,385,7.9,17.5,6.5,24.4,16.9,NA,5,17.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",2020-01-27,384,7.9,17.4,6.5,24.4,16.9,NA,5,17.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",2020-01-28,383,7.9,17.3,6.5,24.4,16.9,NA,5,17.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",2020-01-29,382,7.9,17.2,6.6,24.4,16.9,NA,5.1,17.6,3.5,8.8,7.4,7.8,20.7,20,8.4,19.4,6.2,NA
"743",2020-01-29,382,7.9,17.2,6.6,24.4,16.9,NA,5.1,17.6,3.5,8.8,NA,7.8,20.7,20,NA,20.1,5,NA
"744",2020-01-30,381,8,17.2,6.6,24.3,17,NA,5.1,17.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",2020-01-31,380,8,17.1,6.6,24.3,17,NA,5.1,17.6,3.6,8.3,10.3,5.9,21,19.5,8.9,17.4,6.3,NA
"746",2020-01-31,380,8,17.1,6.6,24.3,17,NA,5.1,17.6,3.6,9.4,12.8,6.6,22,19,4.8,16.9,5.5,NA
"747",2020-02-01,379,8,17,6.6,24.3,17,NA,5.1,17.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",2020-02-02,378,8,17,6.6,24.3,17,NA,5.1,17.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",2020-02-02,378,8,17,6.6,24.3,17,NA,5.1,17.7,3.7,10,NA,6.2,23,18.6,NA,19.4,4.8,NA
"750",2020-02-02,378,8,17,6.6,24.3,17,NA,5.1,17.7,3.7,10,10.9,6.2,23,18.6,6.1,19.4,4.8,NA
"751",2020-02-03,377,8,16.9,6.6,24.3,17,NA,5.1,17.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",2020-02-04,376,8,16.8,6.6,24.3,17,NA,5.1,17.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",2020-02-05,375,8,16.8,6.6,24.2,17.1,NA,5.2,17.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",2020-02-06,374,8.1,16.7,6.6,24.2,17.1,NA,5.2,17.8,3.8,9.1,12,7,23.7,19.1,4.6,18,4,NA
"755",2020-02-06,374,8.1,16.7,6.6,24.2,17.1,NA,5.2,17.8,3.8,8.8,8.5,5.1,24.9,19.8,6.7,20.3,4.4,NA
"756",2020-02-06,374,8.1,16.7,6.6,24.2,17.1,NA,5.2,17.8,3.8,8.9,NA,5.2,25.2,20,NA,21.1,3.7,NA
"757",2020-02-07,373,8.1,16.6,6.6,24.2,17.1,NA,5.2,17.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2020-02-08,372,8.1,16.6,6.6,24.2,17.1,NA,5.2,17.8,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",2020-02-09,371,8.1,16.5,6.6,24.2,17.1,NA,5.2,17.8,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",2020-02-10,370,8.1,16.4,6.6,24.2,17.1,NA,5.2,17.9,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",2020-02-11,369,8.2,16.3,6.6,24.2,17.2,NA,5.2,17.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",2020-02-12,368,8.2,16.2,6.6,24.2,17.2,NA,5.3,17.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",2020-02-13,367,8.2,16.1,6.6,24.2,17.2,NA,5.3,17.9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2020-02-14,366,8.2,16.1,6.6,24.1,17.2,NA,5.3,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2020-02-15,365,8.2,16,6.6,24.1,17.2,NA,5.3,18,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2020-02-16,364,8.2,15.9,6.6,24.1,17.2,NA,5.3,18,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",2020-02-17,363,8.3,15.8,6.6,24.1,17.3,NA,5.3,18,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",2020-02-18,362,8.3,15.7,6.6,24.1,17.3,NA,5.4,18.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",2020-02-19,361,8.3,15.7,6.6,24.1,17.3,NA,5.4,18.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",2020-02-20,360,8.3,15.6,6.6,24.1,17.3,NA,5.4,18.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",2020-02-21,359,8.3,15.5,6.6,24.1,17.3,NA,5.4,18.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",2020-02-22,358,8.3,15.5,6.6,24.1,17.3,NA,5.4,18.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",2020-02-23,357,8.4,15.4,6.6,24.1,17.3,NA,5.4,18.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",2020-02-24,356,8.4,15.4,6.6,24.1,17.3,NA,5.4,18.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",2020-02-25,355,8.4,15.3,6.6,24.1,17.3,NA,5.4,18.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",2020-02-26,354,8.4,15.2,6.6,24.1,17.3,NA,5.5,18.2,4.1,8.1,8.9,4.9,28.1,15.4,7.2,20.8,4.4,NA
"777",2020-02-27,353,8.4,15.2,6.6,24.1,17.3,NA,5.5,18.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",2020-02-28,352,8.4,15.1,6.6,24.1,17.3,NA,5.5,18.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",2020-02-29,351,8.4,15.1,6.6,24.1,17.3,NA,5.5,18.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
